,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,max,min,median,mean,routine_flg,calc_date,membership_period
2989,AS639549,XXXXX,C01,F,2018-04-15,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,2,3.5,4.375,0,2018-11-30,7
2990,OA834676,XXXX,C01,M,2018-04-15,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,3,6.0,6.0,0,2018-05-31,1
2992,TS315466,XXX,C02,F,2018-05-01,2018-12-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,4.0,4.125,0,2018-12-31,7
2993,HI372505,XXXXX,C03,F,2018-05-01,2019-03-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,3,5.0,5.454545454545454,1,2019-03-31,10
2994,IK000432,XXXXXX,C01,F,2018-05-01,2019-03-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,11,2,4.0,4.909090909090909,1,2019-03-31,10
2995,GD608565,XX,C02,F,2018-05-01,2018-10-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,5.0,4.666666666666667,1,2018-10-31,5
2996,AS247467,XXXX,C01,M,2018-05-01,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,4.0,4.285714285714286,0,2018-11-30,6
2999,OA777947,XXXX,C01,M,2018-05-01,2018-12-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,3.0,3.25,0,2018-12-31,7
3001,IK056231,XXXX,C03,M,2018-05-01,2018-11-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,1,4.0,4.0,0,2018-11-30,6
3002,PL247947,XXXXXX,C01,F,2018-05-01,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,2,3.0,4.8,1,2018-09-30,4
3003,GD797764,XXXXXX,C02,F,2018-05-02,2019-02-28 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,1,5.0,4.9,0,2019-02-28,9
3005,PL177911,XXXXXX,C03,M,2018-05-02,2018-09-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,7,3,3.0,4.0,0,2018-09-30,4
3006,PL154639,XXXXX,C01,M,2018-05-02,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,1,4.0,4.0,1,2018-09-30,4
3007,GD316791,XXXX,C01,M,2018-05-02,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,3,5.5,5.5,1,2018-10-31,5
3008,OA420229,XXXXX,C01,F,2018-05-02,2018-08-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,4.5,4.75,0,2018-08-31,3
3009,PL300201,XXX,C03,M,2018-05-02,2019-02-28 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,11,1,4.0,4.6,1,2019-02-28,9
3010,TS023870,XXX,C03,M,2018-05-02,2019-03-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,11,1,4.0,4.363636363636363,1,2019-03-31,10
3012,GD462507,XXXXX,C01,F,2018-05-02,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,3,6.0,6.0,1,2018-11-30,6
3016,OA211420,XX,C01,M,2018-05-03,2019-03-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,4.0,3.909090909090909,0,2019-03-31,10
3018,AS418314,XXXXX,C01,F,2018-05-03,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,3,5.0,5.666666666666667,0,2018-07-31,2
3020,TS844505,XXX,C03,M,2018-05-03,2018-09-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,7,1,3.0,3.2,1,2018-09-30,4
3024,TS349770,XXXXX,C01,F,2018-05-04,2018-12-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,3.0,3.5,1,2018-12-31,7
3025,GD819153,XXXXX,C01,F,2018-05-04,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,3,5.0,4.666666666666667,1,2018-07-31,2
3026,IK575241,XX,C01,F,2018-05-04,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,1,4.0,3.9,1,2019-02-28,9
3027,TS761925,XXX,C01,M,2018-05-04,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,2,3.0,3.6,1,2019-02-28,9
3028,GD931906,XXXXX,C03,M,2018-05-04,2019-02-28 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,1,4.0,4.3,1,2019-02-28,9
3029,OA695959,XXXXX,C03,M,2018-05-04,2019-03-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,1,5.0,4.181818181818182,1,2019-03-31,10
3030,GD001932,XX,C02,F,2018-05-04,2019-03-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,10,2,6.0,5.545454545454546,1,2019-03-31,10
3032,PL074136,XXXX,C01,F,2018-05-04,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,1,3.0,4.111111111111111,1,2019-01-31,8
3033,PL535994,XXXXXX,C01,M,2018-05-05,2018-12-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,2.5,3.5,1,2018-12-31,7
3034,IK714626,XXX,C01,M,2018-05-05,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,4.0,4.444444444444445,1,2019-01-31,8
3035,IK899587,XXX,C03,M,2018-05-05,2018-11-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,1,6.0,5.285714285714286,1,2018-11-30,6
3038,AS584134,XXXXX,C01,M,2018-05-05,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,4.0,4.222222222222222,0,2019-01-31,8
3041,HI446535,XXXX,C02,F,2018-05-05,2019-03-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,6.0,5.0,1,2019-03-31,10
3042,GD706415,XXX,C01,M,2018-05-05,2018-12-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,2,4.0,4.375,0,2018-12-31,7
3043,GD700354,XXXX,C03,M,2018-05-05,2018-12-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,2,4.5,4.5,0,2018-12-31,7
3044,PL907705,XXXXX,C03,M,2018-05-06,2019-02-28 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,7,1,3.5,3.6,1,2019-02-28,9
3045,IK862574,XX,C01,M,2018-05-06,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,5.0,4.4,1,2019-02-28,9
3046,AS557018,XXXXX,C01,M,2018-05-06,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,4.0,4.142857142857143,1,2018-11-30,6
3049,TS942640,XXXXX,C02,F,2018-05-06,2018-07-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,4,5.0,6.0,0,2018-07-31,2
3050,AS080039,XXXXXX,C01,M,2018-05-06,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,2,4.0,5.333333333333333,0,2018-07-31,2
3051,HI340865,XXXXX,C01,M,2018-05-06,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,1,4.0,4.5,0,2018-10-31,5
3052,OA402491,XXX,C01,F,2018-05-06,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,3.5,4.3,0,2019-02-28,9
3053,OA224027,XXXXX,C01,F,2018-05-06,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,1,3.5,3.5,0,2018-06-30,1
3054,AS067995,XXXX,C03,M,2018-05-06,2018-08-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,2,5.0,5.25,1,2018-08-31,3
3055,PL806332,XXXX,C02,F,2018-05-06,2018-11-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,3,6.0,6.0,1,2018-11-30,6
3056,HD221159,XXXXXX,C01,F,2018-05-06,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,2,5.0,4.111111111111111,1,2019-01-31,8
3057,GD864823,XX,C03,F,2018-05-06,2018-10-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,2,4.5,4.666666666666667,0,2018-10-31,5
3059,OA596935,XXXXX,C01,M,2018-05-07,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,12,2,4.0,5.166666666666667,1,2018-10-31,5
3060,OA577082,XXXXX,C01,M,2018-05-07,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,4.0,4.2,1,2018-09-30,4
3061,OA599018,XXX,C01,M,2018-05-07,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,1,3.0,3.8,0,2018-09-30,4
3062,HD828510,XXXXX,C01,M,2018-05-07,2018-08-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,12,3,4.5,6.0,1,2018-08-31,3
3063,OA247479,XXXXXX,C01,M,2018-05-07,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,12,1,5.0,4.888888888888889,1,2019-01-31,8
3064,PL928334,XXX,C03,M,2018-05-07,2019-01-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,2,3.0,4.111111111111111,1,2019-01-31,8
3065,OA567940,XXXXX,C01,F,2018-05-07,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,4,4.0,4.666666666666667,1,2019-01-31,8
3066,AS963873,XXXXX,C01,M,2018-05-07,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,3.0,3.6,1,2018-09-30,4
3067,PL790086,XXXX,C02,F,2018-05-07,2018-12-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,2,4.5,4.875,1,2018-12-31,7
3070,AS069263,XXX,C03,M,2018-05-08,2018-07-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,2,2.0,4.666666666666667,0,2018-07-31,2
3071,AS029624,XXXXX,C01,M,2018-05-08,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,5.0,4.777777777777778,1,2019-01-31,8
3072,AS421462,XXXX,C01,F,2018-05-08,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,5,5.0,5.666666666666667,0,2018-07-31,2
3073,OA923186,XXXXX,C03,M,2018-05-08,2018-12-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,3,4.0,4.25,1,2018-12-31,7
3074,OA435380,XXXXX,C01,M,2018-05-08,2018-08-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,4.0,4.5,0,2018-08-31,3
3075,HD500688,XXXXX,C01,M,2018-05-08,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,2.0,3.6666666666666665,0,2018-07-31,2
3076,IK065131,XXXXX,C03,M,2018-05-08,2018-10-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,1,4.0,4.666666666666667,1,2018-10-31,5
3077,HD460338,XXXXX,C02,F,2018-05-08,2018-08-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,2,2.0,3.5,0,2018-08-31,3
3078,HI214680,XXXXX,C01,M,2018-05-08,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,5.0,5.142857142857143,1,2018-11-30,6
3080,GD843057,XXXXX,C02,F,2018-05-09,2018-08-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,5.5,5.0,1,2018-08-31,3
3081,AS525250,XXXX,C03,F,2018-05-09,2018-06-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,2,5.5,5.5,1,2018-06-30,1
3082,OA748749,XXXXX,C03,F,2018-05-09,2018-09-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,6,1,4.0,3.8,0,2018-09-30,4
3083,IK710780,XXXXX,C03,M,2018-05-09,2018-12-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,1,3.0,3.75,1,2018-12-31,7
3084,OA366759,XXXXX,C03,M,2018-05-09,2018-07-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,2,3.0,5.0,0,2018-07-31,2
3085,HI408835,XXXX,C01,F,2018-05-09,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,3.0,3.6,1,2018-09-30,4
3086,HD747321,XX,C01,F,2018-05-09,2019-03-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,4.0,5.090909090909091,1,2019-03-31,10
3087,HD919452,XXXX,C03,F,2018-05-09,2018-09-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,7,2,3.0,4.0,0,2018-09-30,4
3088,AS131358,XXX,C03,F,2018-05-09,2018-07-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,3,5.0,5.666666666666667,0,2018-07-31,2
3089,TS617231,XXXX,C01,M,2018-05-09,2019-03-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,5.0,4.545454545454546,1,2019-03-31,10
3090,GD766769,XXXXX,C02,M,2018-05-09,2019-02-28 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,1,3.5,4.1,0,2019-02-28,9
3091,GD778254,XXXXX,C03,F,2018-05-09,2018-07-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,1,2.0,4.333333333333333,0,2018-07-31,2
3092,AS025956,XXXXXX,C01,M,2018-05-09,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,4.5,4.4,1,2019-02-28,9
3093,GD203795,XXX,C01,F,2018-05-09,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,4.0,4.7,0,2019-02-28,9
3094,PL397032,XXXXX,C02,F,2018-05-09,2019-02-28 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,7,1,3.5,3.8,1,2019-02-28,9
3096,TS842244,XXXXX,C02,F,2018-05-09,2018-08-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,3,4.5,5.25,1,2018-08-31,3
3097,PL759951,XXXX,C02,M,2018-05-09,2018-09-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,3,4.0,4.6,1,2018-09-30,4
3098,HI823009,XXXXX,C01,M,2018-05-09,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,4.0,3.857142857142857,0,2018-11-30,6
3099,OA385689,XXXX,C03,M,2018-05-10,2018-07-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,3,6.0,6.0,1,2018-07-31,2
3100,GD264669,XXXX,C01,M,2018-05-10,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,2.0,3.8333333333333335,0,2018-10-31,5
3101,GD595676,XXXX,C01,F,2018-05-10,2018-09-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,2.0,3.6,0,2018-09-30,4
3103,OA594481,XXXXX,C01,F,2018-05-10,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,4.0,4.142857142857143,0,2018-11-30,6
3104,TS660166,XXXX,C02,F,2018-05-10,2019-02-28 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,7,1,5.0,4.5,1,2019-02-28,9
3105,OA850618,XXXX,C01,F,2018-05-10,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,2,3.0,3.888888888888889,0,2019-01-31,8
3107,OA268998,XXX,C01,M,2018-05-10,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,3,5.0,5.0,0,2018-11-30,6
3108,HI260363,XXX,C01,F,2018-05-10,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,2.5,3.8333333333333335,0,2018-10-31,5
3111,IK660380,XXXXX,C01,M,2018-05-10,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,5.0,5.0,1,2019-01-31,8
3113,IK134460,XX,C01,M,2018-05-11,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,3,4.0,5.333333333333333,0,2018-07-31,2
3115,TS740757,XXXXX,C03,M,2018-05-11,2018-10-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,1,4.0,4.666666666666667,1,2018-10-31,5
3117,OA068305,XX,C01,M,2018-05-11,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,2,4.0,4.666666666666667,1,2019-01-31,8
3118,HI657393,XXXXX,C01,F,2018-05-11,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,2,5.0,4.833333333333333,0,2018-10-31,5
3120,AS388908,XXXXXX,C01,M,2018-05-11,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,3.0,3.6666666666666665,0,2019-01-31,8
3121,PL400892,XXXXX,C02,F,2018-05-11,2018-10-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,5.0,4.833333333333333,0,2018-10-31,5
3122,GD738015,XXXX,C03,M,2018-05-11,2018-08-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,7,1,4.0,4.0,1,2018-08-31,3
3123,HD944406,XXXXX,C02,F,2018-05-11,2018-11-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,10,1,5.0,5.428571428571429,1,2018-11-30,6
3125,IK009011,XXXXX,C01,M,2018-05-11,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,6.0,5.714285714285714,0,2018-11-30,6
3126,HI957144,XXXXX,C02,F,2018-05-11,2018-09-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,1,2.0,3.6,0,2018-09-30,4
3127,OA831535,XXXX,C03,M,2018-05-11,2018-06-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,5,6.5,6.5,0,2018-06-30,1
3128,AS580776,XXXX,C03,M,2018-05-11,2018-10-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,5,1,4.5,3.8333333333333335,1,2018-10-31,5
3129,HI181507,XXXXX,C01,F,2018-05-11,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,2.0,3.4285714285714284,0,2018-11-30,6
3130,AS115149,XXXXX,C01,M,2018-05-11,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,3.0,4.111111111111111,1,2019-01-31,8
3131,PL658829,XXXXX,C02,M,2018-05-11,2018-07-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,10,3,5.0,6.0,1,2018-07-31,2
3132,HD459890,XX,C02,M,2018-05-11,2019-01-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,2,3.0,4.111111111111111,0,2019-01-31,8
3133,HD751493,XXXXX,C01,M,2018-05-11,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,3,5.5,5.5,0,2018-06-30,1
3134,PL512409,XXXX,C03,M,2018-05-11,2019-01-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,7,3,4.0,4.333333333333333,1,2019-01-31,8
3136,IK288997,XXXX,C02,F,2018-05-12,2018-06-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,4.5,4.5,0,2018-06-30,1
3137,AS195052,XXXXX,C02,M,2018-05-12,2018-11-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,3.0,3.5714285714285716,1,2018-11-30,6
3140,OA441503,XXX,C03,M,2018-05-12,2019-01-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,1,4.0,4.777777777777778,1,2019-01-31,8
3141,AS846805,XXXXXX,C01,M,2018-05-12,2018-08-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,3,3.0,3.75,0,2018-08-31,3
3142,TS810276,XXX,C01,F,2018-05-12,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,5.0,5.0,1,2018-11-30,6
3144,HI784027,XXXXXX,C01,F,2018-05-12,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,12,3,3.0,6.0,0,2018-07-31,2
3145,IK311371,XXXXX,C01,M,2018-05-12,2019-03-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,1,5.0,5.090909090909091,1,2019-03-31,10
3146,IK286521,XXXX,C03,M,2018-05-12,2018-10-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,1,3.0,4.5,0,2018-10-31,5
3147,AS220726,XXX,C01,M,2018-05-12,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,2,3.0,4.333333333333333,0,2019-01-31,8
3148,OA653002,XXXXX,C01,F,2018-05-12,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,12,3,5.0,5.9,1,2019-02-28,9
3149,TS848093,XXXX,C03,M,2018-05-12,2018-12-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,7,2,4.0,4.375,1,2018-12-31,7
3151,PL472728,XXX,C02,F,2018-05-13,2018-09-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,6,2,4.0,4.2,1,2018-09-30,4
3152,IK673736,XXXXX,C02,F,2018-05-13,2018-10-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,2.0,3.3333333333333335,0,2018-10-31,5
3153,IK624245,XXXXX,C01,F,2018-05-13,2018-12-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,4.0,4.5,1,2018-12-31,7
3154,OA397694,XXXX,C01,M,2018-05-13,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,2,4.0,4.444444444444445,0,2019-01-31,8
3155,OA893650,XXXX,C03,F,2018-05-13,2018-06-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,1,5.5,5.5,0,2018-06-30,1
3156,AS409779,XXXX,C01,F,2018-05-13,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,2,4.0,5.0,0,2018-11-30,6
3157,PL734553,XXXXXX,C02,F,2018-05-13,2018-11-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,10,1,5.0,5.857142857142857,1,2018-11-30,6
3159,HI732386,XXXX,C02,M,2018-05-13,2019-02-28 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,10,2,4.0,4.7,0,2019-02-28,9
3161,HD094734,XXXX,C02,F,2018-05-13,2018-07-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,4,5.0,6.0,0,2018-07-31,2
3163,IK026319,XXXXX,C02,M,2018-05-13,2019-02-28 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,4.5,4.6,0,2019-02-28,9
3164,GD309433,XXXX,C03,F,2018-05-13,2019-02-28 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,2,3.0,4.1,0,2019-02-28,9
3165,IK044135,XX,C01,F,2018-05-13,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,4.0,4.7,1,2019-02-28,9
3166,IK090562,XXXXX,C01,M,2018-05-14,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,2,3.5,4.333333333333333,0,2018-10-31,5
3167,OA126055,XXXXX,C03,M,2018-05-14,2019-03-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,1,4.0,4.818181818181818,1,2019-03-31,10
3168,HD443173,XXXXXX,C03,M,2018-05-14,2018-12-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,1,3.0,3.875,1,2018-12-31,7
3169,HD743673,XXXX,C01,F,2018-05-14,2018-12-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,3.0,3.875,0,2018-12-31,7
3171,IK602905,XXX,C02,F,2018-05-14,2018-08-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,7,1,4.5,4.25,0,2018-08-31,3
3172,TS551344,XXXXXX,C01,M,2018-05-14,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,3.5,4.2,0,2019-02-28,9
3173,HI841207,XXXXXX,C01,M,2018-05-15,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,2,3.0,4.571428571428571,1,2018-11-30,6
3175,HD926451,XXXX,C01,F,2018-05-15,2018-06-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,4,6.0,6.0,0,2018-06-30,1
3178,GD547144,XXXXX,C02,F,2018-05-15,2018-09-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,1,4.0,4.0,0,2018-09-30,4
3180,GD523289,XXXX,C02,F,2018-05-15,2018-12-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,8,2,3.5,4.125,1,2018-12-31,7
3181,HD703891,XX,C03,M,2018-05-15,2018-06-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,1,5.5,5.5,0,2018-06-30,1
3182,HD804041,XXXX,C01,M,2018-05-15,2018-08-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,2,4.5,5.0,1,2018-08-31,3
3183,TS993439,XXXXX,C03,M,2018-05-15,2018-06-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,10,3,6.5,6.5,0,2018-06-30,1
3184,OA103150,XXXXX,C02,M,2018-06-01,2018-08-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인,9,2,3.0,4.666666666666667,1,2018-08-31,2
3186,AS280969,XXX,C01,M,2018-06-01,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,3,4.5,5.333333333333333,1,2018-11-30,5
3187,HI910114,XXXX,C03,M,2018-06-01,2018-11-30 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,1,4.5,5.0,0,2018-11-30,5
3188,AS116472,XXXXX,C01,F,2018-06-01,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,2,5.5,5.0,1,2018-11-30,5
3189,HI586644,XXXXX,C01,F,2018-06-01,2018-10-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,8,1,3.0,3.6,0,2018-10-31,4
3190,GD856484,XXXXX,C03,M,2018-06-01,2018-08-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,9,2,5.0,5.333333333333333,1,2018-08-31,2
3191,HD625291,XXXXX,C01,M,2018-06-01,2019-01-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,6,2,4.5,4.25,1,2019-01-31,7
3193,HD192887,XXXX,C01,M,2018-06-01,2019-03-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,9,1,5.5,5.2,1,2019-03-31,9
3194,HD565805,XXXXX,C03,M,2018-06-01,2019-02-28 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,1,3.0,3.5555555555555554,1,2019-02-28,8
3195,OA419926,XXXXX,C01,F,2018-06-02,2019-02-28 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,1,4.0,3.7777777777777777,1,2019-02-28,8
3196,OA599080,XXX,C01,F,2018-06-02,2018-11-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,10,4,4.5,5.333333333333333,1,2018-11-30,5
3197,IK126851,XXXX,C01,M,2018-06-02,2018-07-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인,7,2,4.5,4.5,0,2018-07-31,1
3199,GD730210,XX,C03,M,2018-06-02,2019-02-28 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인,8,1,4.0,3.888888888888889,1,2019-02-28,8
